check,segment,metric,left,right,abs_diff
(d) WAN-386 대조 · 가드 0.30% × 1R,is,win_rate,0.5219491333551357,0.5219491333551357,0.0
(d) WAN-386 대조 · 가드 0.30% × 1R,is,mean_net_r,-0.04833207335011044,-0.0483320733501104,3.469446951953614e-17
(d) WAN-386 대조 · 가드 0.30% × 1R,is,mean_gross_r,0.014436802000039498,0.0144368020000394,9.8879238130678e-17
(d) WAN-386 대조 · 가드 0.30% × 1R,is,total_return_flat,-10.827992336965021,-10.82799233696502,1.7763568394002505e-15
(d) WAN-386 대조 · 가드 0.30% × 1R,is,max_drawdown,4.593563049457161,4.593563049457161,0.0
(d) WAN-386 대조 · 가드 0.30% × 1R,is,guard_cut,17803.0,17803.0,0.0
(d) WAN-386 대조 · 가드 0.30% × 1R,oos_warm,num_trades,16834.0,16834.0,0.0
(d) WAN-386 대조 · 가드 0.30% × 1R,oos_warm,win_rate,0.5178210763930141,0.5178210763930141,0.0
(d) WAN-386 대조 · 가드 0.30% × 1R,oos_warm,mean_net_r,-0.07259418707773875,-0.0725941870777387,5.551115123125783e-17
(d) WAN-386 대조 · 가드 0.30% × 1R,oos_warm,mean_gross_r,0.0007195524849932135,0.0007195524849932,1.3444106938820255e-17
(d) WAN-386 대조 · 가드 0.30% × 1R,oos_warm,total_return_flat,-7.861390670128651,-7.861390670128651,0.0
(d) WAN-386 대조 · 가드 0.30% × 1R,oos_warm,max_drawdown,7.35824386575753,7.35824386575753,0.0
(d) WAN-386 대조 · 가드 0.30% × 1R,oos_warm,guard_cut,17803.0,17803.0,0.0
(d) WAN-386 대조 · 가드 0.30% × 1R,oos,num_trades,16497.0,16497.0,0.0
(d) WAN-386 대조 · 가드 0.30% × 1R,oos,win_rate,0.5172455597987513,0.5172455597987513,0.0
(d) WAN-386 대조 · 가드 0.30% × 1R,oos,mean_net_r,-0.07446413407870663,-0.0744641340787066,2.7755575615628914e-17
(d) WAN-386 대조 · 가드 0.30% × 1R,oos,mean_gross_r,-0.0006803628382087057,-0.0006803628382087,5.637851296924623e-18
(d) WAN-386 대조 · 가드 0.30% × 1R,oos,total_return_flat,-7.822719200149739,-7.822719200149739,0.0
(d) WAN-386 대조 · 가드 0.30% × 1R,oos,max_drawdown,7.950780018511812,7.950780018511812,0.0
(d) WAN-386 대조 · 가드 0.30% × 1R,oos,guard_cut,17803.0,17803.0,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,full,num_trades,50599.0,50599.0,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,full,win_rate,0.5186663768058657,0.5186663768058657,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,full,mean_net_r,-0.04553948837771141,-0.0455394883777114,6.938893903907228e-18
(d) WAN-386 대조 · 가드 0.40% × 1R,full,mean_gross_r,0.010714219925998487,0.0107142199259984,8.673617379884035e-17
(d) WAN-386 대조 · 가드 0.40% × 1R,full,total_return_flat,-15.727519528454033,-15.727519528454032,1.7763568394002505e-15
(d) WAN-386 대조 · 가드 0.40% × 1R,full,max_drawdown,6.307045858903333,6.307045858903333,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,full,guard_cut,27605.0,27605.0,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,is,num_trades,36020.0,36020.0,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,is,win_rate,0.5199888950583009,0.5199888950583009,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,is,mean_net_r,-0.03959347740539119,-0.0395934774053911,9.020562075079397e-17
(d) WAN-386 대조 · 가드 0.40% × 1R,is,mean_gross_r,0.014497911512057487,0.0144979115120574,8.673617379884035e-17
(d) WAN-386 대조 · 가드 0.40% × 1R,is,total_return_flat,-9.166619124025171,-9.166619124025171,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,is,max_drawdown,3.8786126495137587,3.8786126495137583,4.440892098500626e-16
(d) WAN-386 대조 · 가드 0.40% × 1R,is,guard_cut,27605.0,27605.0,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,oos_warm,num_trades,14579.0,14579.0,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,oos_warm,win_rate,0.5153988613759517,0.5153988613759517,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,oos_warm,mean_net_r,-0.06023016093570396,-0.0602301609357039,5.551115123125783e-17
(d) WAN-386 대조 · 가드 0.40% × 1R,oos_warm,mean_gross_r,0.001365940144816721,0.0013659401448167,2.1033522146218786e-17
(d) WAN-386 대조 · 가드 0.40% × 1R,oos_warm,total_return_flat,-6.560900404428705,-6.560900404428705,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,oos_warm,max_drawdown,5.5496962527724785,5.5496962527724785,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,oos_warm,guard_cut,27605.0,27605.0,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,oos,num_trades,14254.0,14254.0,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,oos,win_rate,0.5147327066086712,0.5147327066086712,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,oos,mean_net_r,-0.06217745272443091,-0.0621774527244309,1.3877787807814457e-17
(d) WAN-386 대조 · 가드 0.40% × 1R,oos,mean_gross_r,-0.00018572253031140068,-0.0001857225303114,6.776263578034403e-19
(d) WAN-386 대조 · 가드 0.40% × 1R,oos,total_return_flat,-6.609894927235254,-6.609894927235254,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,oos,max_drawdown,5.959966019706251,5.959966019706251,0.0
(d) WAN-386 대조 · 가드 0.40% × 1R,oos,guard_cut,27605.0,27605.0,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,full,num_trades,45165.0,45165.0,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,full,win_rate,0.5158197719473043,0.5158197719473043,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,full,mean_net_r,-0.040816192390312145,-0.0408161923903121,4.163336342344337e-17
(d) WAN-386 대조 · 가드 0.50% × 1R,full,mean_gross_r,0.008318316618983685,0.0083183166189836,8.500145032286355e-17
(d) WAN-386 대조 · 가드 0.50% × 1R,full,total_return_flat,-14.1030794862399,-14.1030794862399,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,full,max_drawdown,5.939626300636203,5.939626300636203,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,full,guard_cut,37148.0,37148.0,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,is,num_trades,32560.0,32560.0,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,is,win_rate,0.5182739557739557,0.5182739557739557,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,is,mean_net_r,-0.03342727772629851,-0.0334272777262985,1.3877787807814457e-17
(d) WAN-386 대조 · 가드 0.50% × 1R,is,mean_gross_r,0.0141484570550136,0.0141484570550136,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,is,total_return_flat,-8.092176009405637,-8.092176009405637,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,is,max_drawdown,3.579530307628729,3.579530307628729,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,is,guard_cut,37148.0,37148.0,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,oos_warm,num_trades,12605.0,12605.0,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,oos_warm,win_rate,0.5094803649345497,0.5094803649345497,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,oos_warm,mean_net_r,-0.05990251222056089,-0.0599025122205608,9.020562075079397e-17
(d) WAN-386 대조 · 가드 0.50% × 1R,oos_warm,mean_gross_r,-0.006741530473212615,-0.0067415304732126,1.474514954580286e-17
(d) WAN-386 대조 · 가드 0.50% × 1R,oos_warm,total_return_flat,-6.010903476834186,-6.010903476834186,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,oos_warm,max_drawdown,5.136783350374399,5.136783350374399,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,oos_warm,guard_cut,37148.0,37148.0,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,oos,num_trades,12309.0,12309.0,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,oos,win_rate,0.5087334470712487,0.5087334470712487,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,oos,mean_net_r,-0.06196001844827462,-0.0619600184482746,2.0816681711721685e-17
(d) WAN-386 대조 · 가드 0.50% × 1R,oos,mean_gross_r,-0.008419411604422583,-0.0084194116044225,8.326672684688674e-17
(d) WAN-386 대조 · 가드 0.50% × 1R,oos,total_return_flat,-6.031648283535798,-6.031648283535798,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,oos,max_drawdown,5.278279438286225,5.278279438286225,0.0
(d) WAN-386 대조 · 가드 0.50% × 1R,oos,guard_cut,37148.0,37148.0,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,full,num_trades,49431.0,49431.0,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,full,win_rate,0.40426048431146444,0.4042604843114644,5.551115123125783e-17
(d) WAN-386 대조 · 가드 0.30% × 1.5R,full,mean_net_r,-0.09810767893188604,-0.098107678931886,4.163336342344337e-17
(d) WAN-386 대조 · 가드 0.30% × 1.5R,full,mean_gross_r,-0.028490386632524674,-0.0284903866325246,7.28583859910259e-17
(d) WAN-386 대조 · 가드 0.30% × 1.5R,full,total_return_flat,-29.418246687520018,-29.418246687520018,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,full,max_drawdown,20.65579126431821,20.65579126431821,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,full,guard_cut,17803.0,17803.0,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,is,num_trades,34606.0,34606.0,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,is,win_rate,0.4057388892099636,0.4057388892099636,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,is,mean_net_r,-0.08897984370668988,-0.0889798437066898,6.938893903907228e-17
(d) WAN-386 대조 · 가드 0.30% × 1.5R,is,mean_gross_r,-0.02265871072198464,-0.0226587107219846,4.163336342344337e-17
(d) WAN-386 대조 · 가드 0.30% × 1.5R,is,total_return_flat,-18.356675084331364,-18.356675084331364,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,is,max_drawdown,13.004535840445596,13.004535840445596,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,is,guard_cut,17803.0,17803.0,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,oos_warm,num_trades,14825.0,14825.0,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,oos_warm,win_rate,0.4008094435075885,0.4008094435075885,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,oos_warm,mean_net_r,-0.11941478623732331,-0.1194147862373233,1.3877787807814457e-17
(d) WAN-386 대조 · 가드 0.30% × 1.5R,oos_warm,mean_gross_r,-0.04210326869391761,-0.0421032686939176,6.938893903907228e-18
(d) WAN-386 대조 · 가드 0.30% × 1.5R,oos_warm,total_return_flat,-11.06157160318877,-11.06157160318877,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,oos_warm,max_drawdown,9.956212511599691,9.956212511599691,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,oos_warm,guard_cut,17803.0,17803.0,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,oos,num_trades,14525.0,14525.0,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,oos,win_rate,0.39924268502581756,0.3992426850258175,5.551115123125783e-17
(d) WAN-386 대조 · 가드 0.30% × 1.5R,oos,mean_net_r,-0.12415164998386354,-0.1241516499838635,4.163336342344337e-17
(d) WAN-386 대조 · 가드 0.30% × 1.5R,oos,mean_gross_r,-0.046403906069305965,-0.0464039060693059,6.245004513516506e-17
(d) WAN-386 대조 · 가드 0.30% × 1.5R,oos,total_return_flat,-11.185677849155468,-11.185677849155468,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,oos,max_drawdown,10.233882959200226,10.233882959200226,0.0
(d) WAN-386 대조 · 가드 0.30% × 1.5R,oos,guard_cut,17803.0,17803.0,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,full,num_trades,44202.0,44202.0,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,full,win_rate,0.4033754128772454,0.4033754128772454,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,full,mean_net_r,-0.08419587681106976,-0.0841958768110697,5.551115123125783e-17
(d) WAN-386 대조 · 가드 0.40% × 1.5R,full,mean_gross_r,-0.024861557659289525,-0.0248615576592895,2.42861286636753e-17
(d) WAN-386 대조 · 가드 0.40% × 1.5R,full,total_return_flat,-25.534723384362255,-25.534723384362255,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,full,max_drawdown,16.32415738561221,16.32415738561221,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,full,guard_cut,27605.0,27605.0,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,is,num_trades,31377.0,31377.0,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,is,win_rate,0.4047550753736814,0.4047550753736814,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,is,mean_net_r,-0.07701030082473131,-0.0770103008247313,1.3877787807814457e-17
(d) WAN-386 대조 · 가드 0.40% × 1.5R,is,mean_gross_r,-0.01991263231253687,-0.0199126323125368,6.938893903907228e-17
(d) WAN-386 대조 · 가드 0.40% × 1.5R,is,total_return_flat,-16.160502800549853,-16.160502800549853,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,is,max_drawdown,10.44402984230583,10.44402984230583,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,is,guard_cut,27605.0,27605.0,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,oos_warm,num_trades,12825.0,12825.0,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,oos_warm,win_rate,0.4,0.4,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,oos_warm,mean_net_r,-0.10177574563940338,-0.1017757456394033,8.326672684688674e-17
(d) WAN-386 대조 · 가드 0.40% × 1.5R,oos_warm,mean_gross_r,-0.03696934951933308,-0.036969349519333,8.326672684688674e-17
(d) WAN-386 대조 · 가드 0.40% × 1.5R,oos_warm,total_return_flat,-9.374220583812306,-9.374220583812306,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,oos_warm,max_drawdown,8.560241691425468,8.560241691425468,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,oos_warm,guard_cut,27605.0,27605.0,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,oos,num_trades,12543.0,12543.0,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,oos,win_rate,0.3984692657259029,0.3984692657259029,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,oos,mean_net_r,-0.10628077752803221,-0.1062807775280322,1.3877787807814457e-17
(d) WAN-386 대조 · 가드 0.40% × 1.5R,oos,mean_gross_r,-0.04111278467107086,-0.0411127846710708,5.551115123125783e-17
(d) WAN-386 대조 · 가드 0.40% × 1.5R,oos,total_return_flat,-9.49800497746446,-9.49800497746446,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,oos,max_drawdown,8.74996977115329,8.74996977115329,0.0
(d) WAN-386 대조 · 가드 0.40% × 1.5R,oos,guard_cut,27605.0,27605.0,0.0
(d) WAN-386 대조 · 가드 0.50% × 1.5R,full,num_trades,39578.0,39578.0,0.0
(d) WAN-386 대조 · 가드 0.50% × 1.5R,full,win_rate,0.4027237354085603,0.4027237354085603,0.0
(d) WAN-386 대조 · 가드 0.50% × 1.5R,full,mean_net_r,-0.07420585207085906,-0.074205852070859,5.551115123125783e-17
(d) WAN-386 대조 · 가드 0.50% × 1.5R,full,mean_gross_r,-0.022219720533212004,-0.022219720533212,3.469446951953614e-18
(d) WAN-386 대조 · 가드 0.50% × 1.5R,full,total_return_flat,-22.398505516322032,-22.398505516322032,0.0
(d) WAN-386 대조 · 가드 0.50% × 1.5R,full,max_drawdown,14.466503021092095,14.466503021092096,1.7763568394002505e-15
(d) WAN-386 대조 · 가드 0.50% × 1.5R,full,guard_cut,37148.0,37148.0,0.0
(d) WAN-386 대조 · 가드 0.50% × 1.5R,is,num_trades,28489.0,28489.0,0.0
(d) WAN-386 대조 · 가드 0.50% × 1.5R,is,win_rate,0.40461230650426483,0.4046123065042648,5.551115123125783e-17
(d) WAN-386 대조 · 가드 0.50% × 1.5R,is,mean_net_r,-0.06683794253581628,-0.0668379425358162,8.326672684688674e-17
(d) WAN-386 대조 · 가드 0.50% × 1.5R,is,mean_gross_r,-0.01638085014283871,-0.0163808501428387,6.938893903907228e-18
(d) WAN-386 대조 · 가드 0.50% × 1.5R,is,total_return_flat,-14.039371112004126,-14.039371112004126,0.0
(d) WAN-386 대조 · 가드 0.50% × 1.5R,is,max_drawdown,9.166004457773637,9.166004457773637,0.0
(d) WAN-386 대조 · 가드 0.50% × 1.5R,is,guard_cut,37148.0,37148.0,0.0
(d) WAN-386 대조 · 가드 0.50% × 1.5R,oos_warm,num_trades,11089.0,11089.0,0.0
(d) WAN-386 대조 · 가드 0.50% × 1.5R,oos_warm,win_rate,0.39787176481197584,0.3978717648119758,5.551115123125783e-17
(d) WAN-386 대조 · 가드 0.50% × 1.5R,oos_warm,mean_net_r,-0.09313491463230324,-0.0931349146323032,4.163336342344337e-17
(d) WAN-386 대조 · 가드 0.50% × 1.5R,oos_warm,mean_gross_r,-0.03722049414231546,-0.0372204941423154,5.551115123125783e-17
(d) WAN-386 대조 · 가드 0.50% × 1.5R,oos_warm,total_return_flat,-8.359134404317805,-8.359134404317805,0.0
(d) WAN-386 대조 · 가드 0.50% × 1.5R,oos_warm,max_drawdown,7.4544012607730155,7.454401260773016,8.881784197001252e-16
(d) WAN-386 대조 · 가드 0.50% × 1.5R,oos_warm,guard_cut,37148.0,37148.0,0.0
(d) WAN-386 대조 · 가드 0.50% × 1.5R,oos,num_trades,10833.0,10833.0,0.0
(d) WAN-386 대조 · 가드 0.50% × 1.5R,oos,win_rate,0.3969352903166251,0.3969352903166251,0.0
(d) WAN-386 대조 · 가드 0.50% × 1.5R,oos,mean_net_r,-0.09610762469088593,-0.0961076246908859,2.7755575615628914e-17
(d) WAN-386 대조 · 가드 0.50% × 1.5R,oos,mean_gross_r,-0.03982605697969603,-0.039826056979696,2.7755575615628914e-17
(d) WAN-386 대조 · 가드 0.50% × 1.5R,oos,total_return_flat,-8.506171182200545,-8.506171182200545,0.0
(d) WAN-386 대조 · 가드 0.50% × 1.5R,oos,max_drawdown,7.599678834625824,7.599678834625824,0.0
(d) WAN-386 대조 · 가드 0.50% × 1.5R,oos,guard_cut,37148.0,37148.0,0.0
